COMMUNE,ZIP code,index ,Coordinates Debut,Latitude Debut,Longitude Debut,index,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4,TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10,TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at 1,TTI (min) at 2,TTI (min) at 3,TTI (min) at 4,TTI (min) at 5,TTI (min) at 6,TTI (min) at 7,TTI (min) at 8,TTI (min) at 9,TTI (min) at 10,TTI (min) at 11,TTI (min) at 12,TTI (min) at 13,TTI (min) at 14,TTI (min) at 15,TTI (min) at 16,TTI (min) at 17,TTI (min) at 18,TTI (min) at 19,TTI (min) at 20,TTI (min) at 21,TTI (min) at 22,TTI (min) at 23
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,2896.0,5717.0,5733.0,5733.0,5667.0,5667.0,5667.0,5667.0,5667.0,5667.0,5767.0,5733.0,5.65,5.7,5.7,5.85,5767.0,5.7,5.7,5.7,5.7,5.7,5667.0,5683.0,5667.0,1.97398710865561,1.97974217311233,1.97974217311233,1.95672191528545,1.95672191528545,1.95672191528545,1.95672191528545,1.95672191528545,1.95672191528545,1.99125230202578,1.97974217311233,1.95096685082872,1.96823204419889,1.96823204419889,2.02002762430939,1.99125230202578,1.96823204419889,1.96823204419889,1.96823204419889,1.96823204419889,1.96823204419889,1.95672191528545,1.96247697974217,1.95672191528545
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,2681.0,6717.0,6917.0,7.1,7317.0,7317.0,7317.0,7.3,7117.0,7.35,7.55,7117.0,7467.0,7.05,7267.0,7.15,7183.0,7.2,7.15,7233.0,7433.0,7.1,7.2,6917.0,7167.0,2.50528409797339,2.579883128186,2.64826557254755,2.72908118861121,2.72908118861121,2.72908118861121,2.72286460276016,2.6544821583986,2.74151436031331,2.81611339052592,2.45996082497983,2.78503046127067,2.43691669547182,2.71043143105806,2.47148288973384,2.67934850180281,2.68556508765386,2.6669153301007,2.69799825935596,2.77259728956856,2.64826557254755,2.68556508765386,2.579883128186,2.67313191595175
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,3869.0,10.15,10317.0,10.7,11.55,11.55,11283.0,11533.0,10583.0,11333.0,11417.0,10817.0,11783.0,11967.0,12067.0,11033.0,11267.0,11267.0,11133.0,11883.0,12267.0,11383.0,11033.0,10.55,10883.0,2.62341690359265,2.66649435685362,2.76557249935383,2.98526751098475,2.98526751098475,2.9163435857672,2.98095976565865,2.73541828207116,2.92926682174549,2.95080554837597,2.65049415992812,3.04557594555009,2.30172469064563,3.11880761609373,2.70358572245364,2.91203584044111,2.91203584044111,2.87757387783234,3.07142241750667,3.17050056000689,2.94219005772378,2.85172740587576,2.72680279141897,2.81295769794089
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2073.0,6283.0,6283.0,6.25,5.8,5.8,5.8,5.8,5.55,5483.0,5.75,5467.0,5883.0,5567.0,5.6,6567.0,5633.0,5.85,5.7,5667.0,5483.0,5.8,5.65,5683.0,6567.0,3.03103392828429,3.03103392828429,3.01495417269657,2.79248916706788,2.79248916706788,2.79248916706788,2.79248916706788,2.67598842815814,2.6400256780613,2.76841598459316,2.63580842172934,2.83670845387335,2.68014764885251,2.70009643201542,3.16161129834697,2.71616843458695,2.8165623495426,2.74434280211844,2.73224043715847,2.6438444230151,2.79248916706788,2.72026961964371,2.73631840796019,3.25727513227513
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3616.0,8383.0,8733.0,8733.0,9033.0,9033.0,9033.0,9017.0,8933.0,8.95,9217.0,8883.0,9017.0,9083.0,9.5,9.3,9.4,9.05,9283.0,9.25,8967.0,9083.0,9.05,8933.0,8867.0,2.31839970501474,2.42256125751271,2.42256125751271,2.50577901063337,2.50577901063337,2.50577901063337,2.50115580212667,2.47803975959315,2.48266296809986,2.55663430420712,2.46417013407304,2.50115580212667,2.51964863615349,2.63522884882108,2.57975034674063,2.60748959778086,2.50692520775623,2.57512713823393,2.56588072122052,2.48728617660656,2.51964863615349,2.51040221914008,2.47803975959315,2.45954692556634
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,2815.0,7767.0,7.95,8117.0,8.0,8.0,8.0,7983.0,7783.0,7917.0,7.85,8017.0,8067.0,7.85,8.6,8.65,9017.0,8183.0,8367.0,8333.0,8083.0,9.1,7.95,7.75,7583.0,2.75902901124926,2.82918149466192,2.88849347568208,2.84697508896797,2.84697508896797,2.84697508896797,2.84104389086595,2.76986951364175,2.81731909845788,2.79359430604982,2.85290628706998,2.87069988137603,2.79359430604982,3.06049822064056,3.07829181494661,3.20877817319098,2.90704558910598,2.97746144721233,2.9655990510083,2.87663107947805,3.23843416370106,2.82918149466192,2.75800711743772,2.69869513641755
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,2511.0,6.8,6.8,6.95,7.65,7.65,7433.0,7.65,6917.0,7.55,7567.0,6283.0,7783.0,6.85,8833.0,7333.0,7333.0,7.4,7.4,8033.0,8117.0,7767.0,7083.0,7067.0,7133.0,2.70808442851453,2.70808442851453,2.76782158502588,3.04659498207885,3.04659498207885,2.96030797822912,3.04659498207885,2.75454666135669,3.00677021107128,3.01340767290588,2.5023231116421,3.0996946767556,2.73562300319488,3.51785477233505,2.92048320722155,2.92048320722155,2.94703305455993,2.94703305455993,3.19925660427452,3.23244391344749,3.09305721492101,2.82092127970264,2.81428381786804,2.84083366520642
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2851.0,7133.0,8083.0,8467.0,8.85,8.85,8.85,8.85,8383.0,7467.0,8483.0,8.6,9367.0,10183.0,9.6,10.05,9133.0,8433.0,8433.0,10483.0,10367.0,9.4,7933.0,8283.0,8633.0,2.50204606570793,2.83526248100081,2.9697182275225,3.11619718309859,3.11619718309859,3.11619718309859,3.11619718309859,2.9518779342723,2.62910798122065,2.98708920187793,3.0281690140845,3.2981220657277,3.5856807511737,3.38028169014084,3.53873239436619,3.21596244131455,2.96948356807511,2.96948356807511,3.69131455399061,3.65023474178403,3.30985915492957,2.79342723004694,2.91666666666666,3.03990610328638
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3802.0,8717.0,9.75,10167.0,11083.0,11083.0,11083.0,11067.0,10583.0,9717.0,10683.0,10.65,11567.0,12483.0,12083.0,11017.0,11417.0,10633.0,10783.0,12.7,12.65,11617.0,10.15,10533.0,10817.0,2.29265298965456,2.56443976854287,2.67403121164299,2.91513238646326,2.91513238646326,2.91513238646326,2.91074872873926,2.78362265474311,2.55567245309486,2.80992460108714,2.80115728563913,3.0422584604594,3.28335963527967,3.17815184990355,2.89759775556724,3.00280554094336,2.79677362791513,2.83622654743117,3.34034718569174,3.32719621251972,3.05540943363142,2.66964755391899,2.7704716815711,2.84499386287918
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,3007.0,8033.0,8967.0,9.55,10.05,10.05,10.05,10033.0,9417.0,8683.0,9433.0,9.65,10617.0,11.45,11067.0,10333.0,11033.0,9767.0,9917.0,11.85,12117.0,11167.0,9.05,9333.0,9517.0,2.67154417470346,2.98193104977275,3.17592284669105,3.34220152976388,3.34220152976388,3.34220152976388,3.33665890699479,3.13158186453829,2.88770646269814,3.13712448730739,3.20917858330562,3.53065070391309,3.8077818423678,3.68030151867863,3.43642611683848,3.66921627314045,3.24797694268928,3.29786054761113,3.94080478882607,4.02948675313158,3.7135572552932,3.00964416361822,3.10386875069282,3.16483760115286
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,1491.0,3317.0,4067.0,4383.0,5083.0,5083.0,5.05,5083.0,4733.0,3833.0,4533.0,4783.0,5517.0,6483.0,5833.0,4583.0,5.1,4783.0,4667.0,6.55,6517.0,5.55,4133.0,4.6,5.0,2.22445785826067,2.72747596691258,2.93986139056561,3.40934495864073,3.40934495864073,3.3869885982562,3.40934495864073,3.17460317460317,2.57098144422088,3.04046501229599,3.20813771517996,3.69997764363961,4.34831209479096,3.91236306729264,3.07399955287279,3.42052313883299,3.20813771517996,3.12989045383411,4.39302481556002,4.37066845517549,3.72233400402414,2.77218868768164,3.08517773306505,3.3534540576794
Ahl Laghlam,29640,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,3597.0,7167.0,7283.0,7.25,6883.0,6883.0,6883.0,6883.0,6817.0,6617.0,6917.0,6.95,6.9,6.95,6983.0,6883.0,6967.0,6.95,7133.0,7183.0,7.0,6867.0,6833.0,6917.0,6.8,1.99240107496988,2.02483551107404,2.01556852932999,1.91363173014549,1.91363173014549,1.91363173014549,1.91363173014549,1.89509776665739,1.83949587619312,1.92289871188953,1.93216569363358,1.91826522101751,1.93216569363358,1.94143267537762,1.91363173014549,1.9367991845056,1.93216569363358,1.98313409322583,1.9970345658419,1.94606616624965,1.90899823927346,1.89973125752942,1.92289871188953,1.89046427578537
Ahl Laghlam,29640,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,1655.0,5.55,5.55,5.55,5783.0,5783.0,5783.0,5783.0,5783.0,5783.0,5783.0,5.9,5783.0,5783.0,5783.0,5783.0,5783.0,5783.0,5833.0,5.85,5783.0,5783.0,5783.0,5783.0,5783.0,3.35347432024169,3.35347432024169,3.35347432024169,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.56495468277945,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.52467270896273,3.53474320241691,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002,3.4944612286002
Ahl Laghlam,29640,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,1975.0,6767.0,6783.0,6.75,6067.0,6067.0,6067.0,6067.0,6.05,6.05,6083.0,6067.0,6017.0,6117.0,6083.0,6067.0,6.1,6167.0,6217.0,6.15,6083.0,6067.0,6.05,6083.0,6067.0,3.42616033755274,3.43459915611814,3.41772151898734,3.0717299578059,3.0717299578059,3.0717299578059,3.0717299578059,3.0632911392405,3.0632911392405,3.0801687763713,3.0717299578059,3.0464135021097,3.0970464135021,3.0801687763713,3.0717299578059,3.0886075949367,3.12236286919831,3.14767932489451,3.11392405063291,3.0801687763713,3.0717299578059,3.0632911392405,3.0801687763713,3.0717299578059
Ahl Laghlam,29640,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,2742.0,6183.0,6183.0,6183.0,6.05,6.05,6.05,6033.0,6017.0,6167.0,6.1,6.15,6.1,8917.0,5.95,5967.0,6.0,6.15,6.05,6.35,7.75,6.1,6367.0,5967.0,6033.0,2.25504497933381,2.25504497933381,2.25504497933381,2.20641867250182,2.20641867250182,2.20641867250182,2.20034038414782,2.19426209579382,2.24896669097982,2.22465353756382,2.24288840262582,2.22465353756382,3.25188426938974,2.16994894237782,2.17602723073182,2.18818380743982,2.24288840262582,2.20641867250182,2.31582786287381,2.82640408460977,2.22465353756382,2.50656167979002,2.17602723073182,2.20034038414782
Ahl Laghlam,29640,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,6359.0,10667.0,10983.0,11.0,11133.0,11133.0,11133.0,11.1,10917.0,11217.0,11083.0,11283.0,10817.0,11133.0,11267.0,11.35,11717.0,11417.0,11.7,11983.0,11267.0,11.0,10.95,10833.0,11.0,1.67741259107826,1.72721077737589,1.72983173454945,1.75079939193793,1.75079939193793,1.75079939193793,1.74555747759081,1.71672694868165,1.76390417780573,1.74293652041725,1.77438800649997,1.7010012056403,1.75079939193793,1.77176704932641,1.78487183519421,1.84253289301252,1.93897192028985,1.83991193583896,2.03521286231884,1.77176704932641,1.72983173454945,1.72196886302877,1.70362216281385,1.72983173454945
Ahl Laghlam,29640,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,5603.0,10417.0,10767.0,10767.0,11417.0,11417.0,11417.0,11383.0,11267.0,11.0,11.1,11333.0,11217.0,11483.0,11217.0,11283.0,11.4,11.5,11517.0,11.6,11717.0,11417.0,11233.0,11383.0,11183.0,1.85912308882146,1.92158962460586,1.92158962460586,1.87527376259307,1.87527376259307,1.87527376259307,1.86979851073149,1.85063512921594,1.96323398179546,1.82325886990801,1.86158563293911,1.84242225142356,1.88622426631625,1.84242225142356,2.01380212981141,2.03462430840621,1.88896189224704,2.05544648700101,2.07031947171158,1.92455102934734,1.87527376259307,1.84515987735435,1.86979851073149,1.99595454815872
Ahl Laghlam,29640,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,5877.0,8367.0,8.7,8.7,8867.0,8867.0,8867.0,8833.0,8667.0,8567.0,8783.0,8917.0,8633.0,8967.0,8667.0,9067.0,9.5,11217.0,9.2,11883.0,9017.0,8717.0,8683.0,8617.0,8783.0,1.4236288355737,1.48034711587544,1.48034711587544,1.50870625602631,1.50870625602631,1.50870625602631,1.50303442799614,1.47467528784527,1.45765980375475,1.49452668595088,1.51721399807157,1.46900345981509,1.52572174011683,1.47467528784527,1.54273722420736,1.61647098859962,1.90857013215359,1.56542453632805,2.02200669275707,1.5342294821621,1.48318302989053,1.47751120186035,1.46616754580001,1.49452668595088
Ahl Laghlam,29640,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,6886.0,10167.0,10.3,10.55,11.25,11.25,11.2,11067.0,11.2,14483.0,10967.0,11.05,10.4,16367.0,10383.0,10933.0,12.15,13.1,12117.0,20233.0,12367.0,10717.0,10133.0,10.4,10683.0,1.47642559783134,1.49578855649143,1.53209410397908,1.63374963694452,1.63374963694452,1.62648852744699,1.60712556878691,1.62648852744699,2.10330138445154,1.59260334979184,1.6047051989544,1.51031077548649,2.37680317552522,1.50789040565398,1.58776261012682,1.76444960790008,1.90241068835318,1.75960886823506,2.93832897666763,1.79591441572272,1.55629780230419,1.47158485816632,1.51031077548649,1.55145706263917
Ahl Laghlam,29640,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,1694.0,6133.0,6133.0,6133.0,5967.0,5967.0,5967.0,5967.0,5967.0,5967.0,5967.0,6.1,5967.0,5967.0,6083.0,5967.0,5967.0,5967.0,6017.0,5967.0,5983.0,5967.0,5967.0,5967.0,5967.0,3.62062180243998,3.62062180243998,3.62062180243998,3.52223534041715,3.52223534041715,3.52223534041715,3.52223534041715,3.52223534041715,3.52223534041715,3.52223534041715,3.60094451003541,3.52223534041715,3.52223534041715,3.59110586383313,3.52223534041715,3.52223534041715,3.52223534041715,3.551751279024,3.52223534041715,3.53207398661944,3.52223534041715,3.52223534041715,3.52223534041715,3.52223534041715
Ahl Laghlam,29640,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,3581.0,8.4,8433.0,8517.0,8883.0,8883.0,8883.0,8883.0,8867.0,8733.0,8.8,8833.0,8.9,8.85,8.95,8.95,8.95,8817.0,8983.0,7567.0,7567.0,7517.0,8917.0,9.0,8817.0,2.34571348785255,2.35502187470911,2.3782928418505,2.40154996845994,2.40154996845994,2.40154996845994,2.40154996845994,2.39704424619266,2.36099846805442,2.37902135712354,2.3880328016581,2.40605569072722,2.39253852392538,2.41957285752906,2.41957285752906,2.41957285752906,2.38352707939082,2.42858430206362,2.22222222222222,2.22222222222222,2.20753793441018,2.4105614129945,2.4330900243309,2.38352707939082
Ahl Laghlam,29640,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,4349.0,10.9,10.9,10983.0,11.0,11.0,11.0,11.0,10967.0,10833.0,10917.0,10.95,11017.0,11.0,11.05,11.15,11083.0,11017.0,11083.0,10867.0,9.7,9583.0,11.0,11217.0,10967.0,2.50632329271096,2.50632329271096,2.5254847857745,2.46250279829863,2.46250279829863,2.46250279829863,2.46250279829863,2.45504066860682,2.42519214983956,2.44384747406909,2.45130960376091,2.46623386314454,2.46250279829863,2.47369599283635,2.49608238191179,2.48115812252817,3.38142009412727,2.48115812252817,3.3353795784735,2.32446681044811,2.2965093058551,2.46250279829863,2.51100664129542,2.45504066860682
Ahl Laghlam,29640,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,5358.0,12.65,12483.0,12833.0,12533.0,12533.0,12517.0,12.4,12717.0,14667.0,12533.0,12617.0,12.0,17.75,12.05,12033.0,12.85,12267.0,12.9,15.9,13533.0,12.25,11733.0,11983.0,12.1,2.36095558044046,2.32984944631081,2.39517232798307,3.27840265062341,3.27840265062341,3.27404307263057,3.24352602668061,3.32635800854477,3.83642863370825,3.27840265062341,3.30020054058767,3.13889615485221,4.64295056238556,3.15197488883076,3.14761531083791,3.36123463248757,3.20864940273781,3.37431336646612,4.15903740517917,3.53997733019443,3.20428982474496,3.0691429069666,3.13453657685936,3.16505362280931
Ahl Laghlam,29640,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,2018.0,7267.0,7.25,7267.0,6.8,6.8,6.8,6.8,6767.0,7383.0,6717.0,6967.0,6733.0,6717.0,6.7,6.8,6.8,6783.0,7.15,9133.0,6.85,6667.0,6.55,6.7,6.7,3.600925008259,3.59266600594648,3.600925008259,3.36967294350842,3.36967294350842,3.36967294350842,3.36967294350842,3.35315493888338,3.65873802444664,3.32837793194582,3.45226296663363,3.33663693425834,3.32837793194582,3.3201189296333,3.36967294350842,3.36967294350842,3.3614139411959,3.54311199207135,4.52593326726131,3.39444995044598,3.30360092500825,3.24578790882061,3.3201189296333,3.3201189296333
Ahl Laghlam,29640,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,3068.0,5117.0,5217.0,5217.0,5067.0,5067.0,5067.0,5067.0,5017.0,5017.0,5067.0,5117.0,5.15,5.1,5167.0,5.2,5117.0,5033.0,5183.0,5083.0,5317.0,5033.0,4867.0,5083.0,4967.0,1.66775315080399,1.70034767492394,1.70034767492394,1.65145588874402,1.65145588874402,1.65145588874402,1.65145588874402,1.63515862668405,1.63515862668405,1.65145588874402,1.66775315080399,1.67861799217731,1.66232073011734,1.68405041286397,1.69491525423728,1.66775315080399,1.6405910473707,1.68948283355063,1.65688830943068,1.73294219904389,1.6405910473707,1.58626684050412,1.65688830943068,1.61886136462407
Ahl Laghlam,29640,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,4191.0,10267.0,10333.0,10333.0,10233.0,10233.0,10233.0,10233.0,10.2,10.3,9917.0,10.1,10283.0,10117.0,10267.0,10283.0,10183.0,10.15,10283.0,10.4,10667.0,10283.0,10067.0,10117.0,10083.0,2.44969378827646,2.46560089079774,2.46560089079774,2.44174023701582,2.44174023701582,2.44174023701582,2.44174023701582,2.43378668575518,2.4576473395371,2.36618150003976,2.40992603197327,2.45367056390678,2.41390280760359,2.44969378827646,2.42245779348252,2.42980991012487,2.42185635886423,2.45367056390678,2.48150799331901,2.54513640340411,2.45367056390678,2.40197248071263,2.41390280760359,2.40594925634295
Ahl Laghlam,29640,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,2545.0,6.65,6567.0,6817.0,6917.0,6917.0,6.85,6717.0,6983.0,6.35,6183.0,6383.0,7.05,12017.0,6233.0,6.1,7.4,6683.0,6567.0,6433.0,6.95,5833.0,5.2,6267.0,6383.0,2.61296660117878,2.58022265880812,2.6784544859201,2.71774721676489,2.71774721676489,2.69155206286836,2.63916175507531,2.74394237066142,2.65912897822445,2.42960052390307,2.50818598559266,2.77013752455795,4.72167648984937,2.44924688932547,2.39685658153241,2.90766208251473,2.62606417812704,2.74986041317699,2.69402568397543,2.91038525963149,2.2920759659463,2.04322200392927,2.46234446627373,2.50818598559266
Ahl Laghlam,29640,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,95,"33.57570591621428,-7.490296996018019",33.57570591621428,-7.490296996018019,2617.0,7117.0,7.25,7217.0,7.4,7.4,7.4,7.4,7233.0,7.7,7233.0,7367.0,6983.0,7.75,7.2,6.95,7.3,7117.0,7417.0,7633.0,7167.0,7117.0,7133.0,7167.0,6.75,2.71939880270029,2.77034772640428,2.75761049547828,2.82766526557126,2.82766526557126,2.82766526557126,2.82766526557126,2.76397911094128,2.94230034390523,2.76397911094128,2.81492803464526,2.6684498789963,2.96140619029423,2.75124188001528,2.6557126480703,2.78945357279327,2.64265379378635,2.83403388103426,2.83450922143829,2.66122044807525,2.71939880270029,2.72576741816329,2.73850464908928,2.57928926251432
Ahl Laghlam,29640,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,96,"33.583726021581505,-7.47070849767485",33.583726021581505,-7.47070849767485,4201.0,5833.0,6083.0,6017.0,6683.0,6683.0,6683.0,6683.0,6.45,6717.0,6.55,6.55,6317.0,7.05,6567.0,6.5,6667.0,7367.0,6817.0,8183.0,11.8,6383.0,6383.0,6483.0,5.95,1.38855827977465,1.44806792033642,1.43219868285328,1.59089105768467,1.59089105768467,1.59089105768467,1.59089105768467,1.53534872649369,1.59882567642624,1.5591525827184,1.5591525827184,1.50361025152741,1.67817186384194,1.56311989208918,1.54725065460604,1.58692374831389,1.75355074188685,1.62262953265095,1.9479489010553,2.80885503451559,1.51947948901055,1.51947948901055,1.54328334523526,1.41632944537015
Ahl Laghlam,29640,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,97,"33.58291360926834,-7.494011307440987",33.58291360926834,-7.494011307440987,3861.0,11.55,11683.0,11.65,12033.0,12033.0,12033.0,12033.0,11867.0,12333.0,11867.0,12067.0,11617.0,12383.0,11817.0,11.6,11933.0,12667.0,12.05,13.5,14.95,11.75,11767.0,11.8,11383.0,2.99145299145299,3.02598635931969,3.01735301735301,3.11663644996978,3.11663644996978,3.11663644996978,3.11663644996978,3.0734697401364,3.19433652766986,3.0734697401364,3.12526979193645,3.00871967538634,3.20728654061987,3.06051972718639,3.004403004403,3.09073642406975,3.28066994733661,3.12095312095312,3.49650349650349,2.38970588235294,3.04325304325304,3.04756971423638,3.05620305620305,2.94828628161961
Ahl Laghlam,29640,99,"33.5638687006217,-7.492517639381455",33.5638687006217,-7.492517639381455,98,"33.57056767323311,-7.475566773089598",33.57056767323311,-7.475566773089598,2579.0,5433.0,5583.0,5517.0,5867.0,5867.0,5867.0,5867.0,5.7,6.15,5717.0,5667.0,5.4,6217.0,5667.0,5467.0,5817.0,6533.0,5.9,7317.0,10933.0,5583.0,5583.0,6033.0,5217.0,2.10675972599198,2.16492180431691,2.13907199172805,2.27478350781956,2.27478350781956,2.27478350781956,2.27478350781956,2.21015897634742,2.38464521132221,2.21662142949463,2.19723407005299,2.09383481969755,2.41049502391107,2.19723407005299,2.11968463228641,2.25539614837792,2.53328163370815,2.28770841411399,2.83701693162724,4.23936926457283,2.16492180431691,2.16492180431691,2.33940803929171,2.02274783507819
Sidi Bernoussi,20600,100,"33.59683807186567,-7.490987136387706",33.59683807186567,-7.490987136387706,101,"33.61952113603591,-7.4967488384178695",33.61952113603591,-7.496748838417869,4946.0,9.7,9767.0,9817.0,9583.0,9567.0,9567.0,9483.0,9883.0,9.6,9317.0,9633.0,9467.0,9983.0,9633.0,9.45,9367.0,9383.0,9517.0,9683.0,10.45,9.75,9483.0,9283.0,9267.0,1.96118075212292,1.9746596576358,1.98476883677045,1.9375926674754,1.93422294109718,1.93422294109718,1.91737430920609,1.99824774228332,1.94096239385361,1.88367704542391,1.94770184661005,1.91400458282787,2.01846610055263,1.94770184661005,1.91063485644965,1.89378622455856,1.89715595093678,1.92411376196252,1.9578110257447,2.11281843914274,1.97128993125758,1.91737430920609,1.87693759266747,1.87356786628925
Sidi Bernoussi,20600,100,"33.59683807186567,-7.490987136387706",33.59683807186567,-7.490987136387706,102,"33.62366627151335,-7.5163390985383565",33.62366627151335,-7.516339098538356,5175.0,12117.0,12.15,12267.0,11967.0,11967.0,11.9,11233.0,12.45,14283.0,12.7,11583.0,11.7,11633.0,11.35,12117.0,13567.0,11867.0,11933.0,13533.0,11933.0,11183.0,11267.0,11333.0,11.35,2.34138486312399,2.34782608695652,2.37037037037037,2.31239935587761,2.31239935587761,2.29951690821256,2.17069243156199,2.40579710144927,2.76006441223832,2.45410628019323,2.23832528180354,2.26086956521739,2.24798711755233,2.19323671497584,2.34138486312399,2.62157809983896,2.29307568438003,2.30595813204508,2.61513687600644,2.30595813204508,2.1610305958132,2.17713365539452,2.19001610305958,2.19323671497584
