COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4, TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10, TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at  1,TTI (min) at  2,TTI (min) at  3,TTI (min) at  4,TTI (min) at  5,TTI (min) at  6,TTI (min) at  7,TTI (min) at  8,TTI (min) at  9,TTI (min) at  10,TTI (min) at  11,TTI (min) at  12,TTI (min) at  13,TTI (min) at  14,TTI (min) at  15,TTI (min) at  16,TTI (min) at  17,TTI (min) at 18,TTI (min) at  19,TTI (min) at  20,TTI (min) at  21,TTI (min) at  22,TTI (min) at  23
Sidi Maarouf,20192,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,1.58,3.883,4.0,3.967,4.183,4.05,4.05,3.983,4.1,4.267,4.1,3.817,3.783,3.933,3.883,3.733,3.967,3.967,4.1,5.383,4.033,3.883,3.75,3.9,4.15,2.45780590717299,2.53164556962025,2.51054852320675,2.64767932489451,2.5632911392405,2.5632911392405,2.5210970464135,2.59493670886075,2.70042194092827,2.59493670886075,2.41561181434599,2.39451476793248,2.48945147679324,2.45780590717299,2.36286919831223,2.51054852320675,2.51054852320675,2.59493670886075,2.14560914042779,2.55274261603375,2.45780590717299,2.37341772151898,2.46835443037974,2.62658227848101
Sidi Maarouf,20192,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,6,"33.52566603266665,-7.636924760146013",33.52566603266665,-7.636924760146013,11005.0,13.933,14.1,14.1,16.1,15.717,15.9,15.533,14.683,21.183,23.833,14.917,16.667,15.117,15.1,14.767,15.05,15.65,17.833,22.133,15.283,14.4,14.383,14.183,14.567,1.26609117067999,1.28123580190822,1.28123580190822,1.46297137664697,1.42813872482205,1.4447978191731,1.41147963047099,1.33424201120702,2.45518467006645,2.43869163341178,1.35544449492654,1.80864532465183,1.37361805240042,1.3721035892776,1.34181432682114,1.36756019990913,1.42208087233075,1.62047554142056,2.56529129964456,1.38876268362865,1.30849613811903,1.30698167499621,1.28880811752233,1.32364076934726
Sidi Maarouf,20192,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,1765.0,4.617,4.617,4.617,4.733,4.567,4.567,4.567,4.567,4.567,3.917,4.55,4.65,4.567,4.567,3.95,4.133,3.65,4.717,4.617,4.667,4.667,4.7,4.667,4.733,2.61567516525023,2.61567516525023,2.61567516525023,2.68177525967894,2.58734655335221,2.58734655335221,2.58734655335221,2.58734655335221,2.58734655335221,2.23681705691985,2.57790368271954,2.65562535693889,2.58734655335221,2.58734655335221,2.25585379782981,2.36055587283457,2.0845231296402,2.67233238904627,2.61567516525023,2.64400377714825,2.64400377714825,2.66288951841359,2.64400377714825,2.68177525967894
Sidi Maarouf,20192,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,3.44,10.967,10.967,10.967,8.8,8.9,8.9,8.9,8.9,8.8,8.917,8.9,8.9,8.9,8.9,8.9,8.867,8.65,8.883,8.95,9.533,9.55,9.55,9.517,8.8,3.20194647201946,3.20194647201946,3.20194647201946,2.55813953488372,2.58720930232558,2.58720930232558,2.58720930232558,2.58720930232558,2.55813953488372,2.59205426356589,2.58720930232558,2.58720930232558,2.58720930232558,2.58720930232558,2.58720930232558,2.57751937984496,2.51453488372093,2.58236434108527,2.60174418604651,2.78345498783454,2.78832116788321,2.78832116788321,2.77858880778588,2.55813953488372
Sidi Maarouf,20192,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,2395.0,5.167,5.283,5.25,5.45,5.45,5.45,5.383,5.483,5.667,4.733,5.15,5.183,5.45,5.2,5.15,5.433,5.767,5.6,7.4,5.567,5.567,5.333,5.6,5.383,2.15727209464161,2.20598469032707,2.19206680584551,2.27557411273486,2.27557411273486,2.27557411273486,2.24773834377174,2.28949199721642,2.36604036186499,1.97633959638135,2.15031315240083,2.16423103688239,2.27557411273486,2.17118997912317,2.15031315240083,2.26861517049408,2.40779401530967,2.33820459290187,3.08977035490605,2.32428670842032,2.32428670842032,2.2268615170494,2.33820459290187,2.24773834377174
Sidi Maarouf,20192,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,6,"33.52566603266665,-7.636924760146013",33.52566603266665,-7.636924760146013,11.82,15.25,15.3,15.283,17.183,17.15,17.25,16.917,16.167,21.183,21.133,16.2,17.117,16.567,16.4,16.1,16.417,17.583,19.317,20.783,16.667,16.017,15.867,15.867,15.8,1.2901861252115,1.29441624365482,1.29300620417371,1.45375070501974,1.45093062605752,1.45939086294416,1.43119007332205,1.3677382966723,2.50809061488673,2.50573077227096,1.37055837563451,1.63858574254898,1.40157924421883,1.38747884940778,1.36209813874788,1.38888888888888,1.48759165256627,1.63423575860124,2.479815455594,1.41003948110547,1.35504794134235,1.3423575860124,1.3423575860124,1.33671742808798
Sidi Maarouf,20192,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,1751.0,4.017,4.017,4.017,4.2,4.267,4.267,4.267,4.267,4.267,3.583,4.2,4.267,4.333,4.2,4.267,4.267,4.567,4.267,4.283,4.367,4.483,4.367,4.367,4.2,2.29392727964972,2.29392727964972,2.29392727964972,2.39862935465448,2.43670283647439,2.43670283647439,2.43670283647439,2.43670283647439,2.43670283647439,2.04644964782029,2.39862935465448,2.43670283647439,2.4747763182943,2.39862935465448,2.43670283647439,2.43670283647439,2.608033504664,2.43670283647439,2.44622120692937,2.49381305920426,2.56044165238911,2.49381305920426,2.49381305920426,2.39862935465448
Sidi Maarouf,20192,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,3.39,9.217,9.217,9.217,9.033,9.033,9.033,9.033,9.033,9.117,9.017,9.033,9.033,9.05,9.05,9.033,9.25,9.067,9.0,9.167,9.2,9.167,9.133,9.083,9.033,2.71878072763028,2.71878072763028,2.71878072763028,2.66470009832841,2.66470009832841,2.66470009832841,2.66470009832841,2.66470009832841,2.68928220255653,2.65978367748279,2.66470009832841,2.66470009832841,2.66961651917404,2.66961651917404,2.66470009832841,2.72861356932153,2.67453294001966,2.65486725663716,2.70403146509341,2.71386430678466,2.70403146509341,2.69419862340216,2.67944936086529,2.66470009832841
Sidi Maarouf,20192,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,3121.0,8.683,8.683,8.7,8.767,8.7,8.7,8.7,8.7,8.65,8.667,8.667,8.65,8.7,8.55,8.717,8.667,8.683,8.7,8.683,8.817,8.6,8.583,8.583,8.75,2.78222791840222,2.78222791840222,2.78756808715155,2.80892876214888,2.78756808715155,2.78756808715155,2.78756808715155,2.78756808715155,2.77154758090355,2.77688774965288,2.77688774965288,2.77154758090355,2.78756808715155,2.73950656840756,2.79290825590088,2.77688774965288,2.78222791840222,2.78756808715155,2.78222791840222,2.82494926839688,2.75552707465555,2.75018690590622,2.75018690590622,2.80358859339955
Sidi Maarouf,20192,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,6,"33.52566603266665,-7.636924760146013",33.52566603266665,-7.636924760146013,7.25,14.25,14.433,14.3,17.4,17.333,16.15,16.333,16.933,17.1,17.75,16.667,15.517,15.65,15.917,15.667,15.833,18.183,17.333,17.25,16.15,15.3,15.583,16.233,16.45,1.72372081770896,1.74589734284907,1.72976896092899,2.10475384057094,2.0966896496109,2.22758620689655,2.16565013701051,2.04830450385065,2.54048432625167,2.61645047169811,2.01604774001048,1.87694044594976,1.89306882786984,1.92532559171001,1.89508487560985,1.91524535300995,2.19950808435143,2.57514980438765,2.56276927648194,1.95355026007015,1.85073182532962,1.8850046369098,1.96363049877021,1.98983911939034
Sidi Maarouf,20192,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,3425.0,9.717,9.717,9.717,9.983,9.867,9.867,9.867,9.867,9.867,9.867,9.867,9.867,9.8,9.733,9.867,9.85,9.817,9.867,9.9,10.017,9.817,9.817,9.817,9.983,2.82461240310077,2.82461240310077,2.82461240310077,2.90213178294573,2.86821705426356,2.86821705426356,2.86821705426356,2.86821705426356,2.86821705426356,2.86821705426356,2.86821705426356,2.86821705426356,2.84883720930232,2.82945736434108,2.86821705426356,2.86337209302325,2.85368217054263,2.86821705426356,2.87790697674418,2.91182170542635,2.85368217054263,2.85368217054263,2.85368217054263,2.90213178294573
Sidi Maarouf,20192,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,5456.0,13.217,13.233,13.217,12.083,12.067,12.067,12.033,12.067,12.067,12.25,12.067,12.25,12.25,12.083,12.517,12.017,12.133,12.367,12.383,12.767,12.517,12.583,12.433,11.95,2.48667293822514,2.48980871746629,2.48667293822514,2.2146871945259,2.21163245356793,2.21163245356793,2.205522971652,2.21163245356793,2.21163245356793,2.24523460410557,2.21163245356793,2.24523460410557,2.24523460410557,2.2146871945259,2.29411045943304,2.20246823069403,2.2238514173998,2.26661779081133,2.2696725317693,2.33993157380254,2.29411045943304,2.3063294232649,2.2788367546432,2.19024926686217
Anfa,20040,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,8439.0,13.317,12.8,12.35,11.8,12.917,12.733,13.0,12.767,13.45,12.7,13.233,13.967,15.15,12.983,13.85,13.917,15.85,16.617,17.967,15.75,14.833,13.45,11.767,12.483,1.8044263775971,1.51676738950112,1.67344173441734,1.39826993719635,1.53059209227001,1.50886755934747,1.54046687996208,1.5128174744243,1.55743399722093,1.72086720867208,1.52282316839278,1.67908952472549,2.05284552845528,1.75925925925925,1.78226740445245,1.79015521824886,1.90550613128155,1.9276875483372,2.06228956228956,1.88149563970851,2.00993676603432,1.61697523443135,1.59095006309717,1.69150858175248
Anfa,20040,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,5451.0,10.033,9.917,9.033,10.283,11.633,11.35,11.833,10.867,10.517,10.217,11.233,11.25,12.45,10.317,10.917,11.1,12.983,14.8,15.75,13.95,11.767,10.65,9.267,9.467,1.91805263493277,1.89574969731727,1.7268845982285,1.96584464410883,2.22392149365959,2.16975721659338,2.26215510100044,2.07735933218632,2.01045051933983,1.95310010832855,2.14745427897788,2.15064041292295,2.38004205696807,1.97221691199898,1.94177635479663,1.97333333333333,2.48199834321034,2.77205469188986,2.79651988636363,2.61284884809889,2.24941056522016,2.0359395909004,1.7714904734595,1.80972408080035
Anfa,20040,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,1619.0,4.167,4.0,3.75,3.383,4.85,4.75,4.917,4.817,4.517,4.517,5.267,4.517,5.567,3.917,4.483,4.883,5.317,7.0,7.117,4.983,4.117,3.45,3.067,4.317,2.57360510603253,2.47066090179122,2.31624459542927,2.08976734609841,2.99567634342186,2.93390982087708,3.03685402511838,2.9750875025736,2.78978793493926,2.78978793493926,3.25303685402511,2.78978793493926,3.43833642165946,2.41918879967057,2.23051409618573,3.01626518427012,3.2839201152975,4.32365657813465,3.54063018242122,3.0780317068149,2.54272184476014,2.23156532988357,1.98361362656317,2.6662548898497
Anfa,20040,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,3575.0,7.2,7.233,6.983,7.067,8.517,7.6,8.633,8.167,7.817,7.583,8.133,8.1,9.15,7.617,8.0,8.65,9.717,9.55,10.767,7.9,8.083,7.533,6.817,7.55,2.01398601398601,2.02331002331002,1.95337995337995,1.97668997668997,2.38228438228438,1.83176669076886,2.41491841491841,2.28438228438228,2.18648018648018,1.84329930319235,2.23689035570223,2.26573426573426,2.55944055944055,2.13053613053613,1.76211453744493,2.08483972041455,2.46490783020463,2.68333801629671,2.71269001427731,2.2197246417533,2.26107226107226,2.1072261072261,1.9067599067599,1.81971559411906
Anfa,20040,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,7803.0,12.933,12.017,11.8,11.633,11.65,11.633,12.0,12.4,13.1,12.75,13.233,13.417,13.983,13.933,16.033,14.95,13.25,14.633,15.167,15.633,13.683,14.583,13.283,13.133,1.63320284547712,1.54000598060575,1.51223888248109,1.49087957623136,1.49301550685633,1.49087957623136,1.53787004998077,1.58913238498013,1.60677051392125,1.51281442809682,1.51480463980463,1.7194241531035,1.71511509055971,1.7594814160037,1.98456904732433,1.82383798950835,1.67129162462159,1.87534708872655,1.9436968687257,1.97415498589889,1.75068236096895,1.81024495200264,1.63426837270341,1.48131438454019
Anfa,20040,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,3123.0,6.017,4.783,6.067,5.5,5.517,5.367,5.083,5.283,6.033,6.75,6.6,5.817,5.783,5.8,5.583,5.883,5.717,5.6,6.3,6.783,5.8,6.217,5.833,4.517,1.9265663357882299,1.53164692069591,1.94257658234603,1.76112712135766,1.76646387021026,1.71843313053687,1.62770840004269,1.69174938627388,1.93190308464083,2.16138328530259,2.1133525456292,1.86252534955705,1.85185185185185,1.85718860070445,1.78781086562066,1.88387234496744,1.83050485644145,1.79314761447326,2.01729106628242,2.17205678300779,1.85718860070445,1.99060732201942,1.86786209840964,1.44625893905432
Anfa,20040,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,6274.0,8.833,8.2,7.95,6.983,6.883,6.883,7.233,7.633,8.433,8.283,9.183,8.85,9.167,9.233,9.367,9.817,8.4,9.667,9.917,10.583,10.633,9.833,8.817,9.1,1.38236828377673,1.30698119222186,1.19423163587201,1.11305918605886,1.09712039103177,1.09712039103177,1.1529061736266,1.21666135373499,1.34417171395175,1.26482414618007,1.43714136671883,1.41058335989799,1.46105621081712,1.44496609285341,1.46583202921231,1.55376173894692,1.31270511017346,1.5407501859526,1.58059717352034,1.65623369848722,1.69482520454786,1.50656248404065,1.33606101934636,1.44032921810699
Anfa,20040,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,4.29,4.883,4.867,4.867,4.517,4.533,4.533,4.883,4.717,5.317,5.617,4.933,5.083,5.5,5.233,5.383,5.4,5.433,5.683,5.767,6.05,6.133,6.017,5.433,4.683,1.13830613830613,1.13442113442113,1.13442113442113,1.05283605283605,1.05672105672105,1.05672105672105,1.13830613830613,1.09945609945609,1.23931623931623,1.26959011452682,1.14996114996115,1.18492618492618,1.28205128205128,1.21989121989122,1.25485625485625,1.25874125874125,1.26651126651126,1.32478632478632,1.34421134421134,1.41025641025641,1.42968142968142,1.4024864024864,1.26651126651126,1.09168609168609
Anfa,20040,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,5292.0,10.067,10.717,10.033,11.683,12.05,11.283,11.3,11.817,14.4,12.35,13.367,12.133,12.833,11.083,11.933,11.767,11.783,12.033,13.183,11.717,10.583,11.95,12.217,10.633,1.90224237843285,2.02506928697404,1.89594356261022,2.20773494583018,2.27702191987906,2.13214915595868,2.13529856386999,2.04936986934905,2.72108843537415,2.14186611168921,2.31818707365013,2.29276895943562,2.22569083130997,2.09435626102292,2.06960342236096,2.22348198538674,2.04358885420279,2.27387251196775,2.49118165784832,2.2140337616528,1.99987402368354,2.25812547241118,2.22647469777048,1.84414383165683
Anfa,20040,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,2929.0,5.683,5.583,5.617,5.633,5.533,5.55,5.55,5.667,4.967,5.217,5.083,5.167,5.2,4.483,5.383,5.1,5.583,5.217,6.533,5.967,5.0,5.583,5.817,5.3,1.94036645043814,1.90622510526914,1.91760555365881,1.92329577785364,1.88915443268464,1.89484465687948,1.89484465687948,1.93467622624331,1.69568681006031,1.78104017298281,1.73551837942414,1.76396950039831,1.77534994878798,1.53067030841015,1.83794241493114,1.74120860361898,1.90622510526914,1.78104017298281,2.23056788437464,2.03710026175031,1.69779286926994,1.8958687040181,1.97509903791737,1.80949129395698
Anfa,20040,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,4517.0,7.95,8.017,7.267,8.633,8.933,8.45,8.267,8.667,10.75,9.3,10.133,8.9,8.95,8.167,8.567,8.867,8.717,9.417,10.417,8.25,7.917,8.667,8.533,7.933,1.76001771087004,1.77477676924212,1.60873736255626,1.91129805918382,1.97771382185816,1.87071064866061,1.8301232381374,1.91867758836986,2.37989816249723,2.05888864290458,2.24337687255553,1.97033429267212,1.98140358645118,1.80798465057929,1.89653900081174,1.96295476348608,1.92974688214891,2.08471699505571,2.30610287063685,1.82643347354438,1.752638181684,1.91867758836986,1.88915947162571,1.75632794627702
Anfa,20040,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,3.71,6.883,6.5,6.1,7.417,7.35,7.25,6.933,6.983,9.183,7.283,7.367,6.95,7.667,6.517,7.517,7.9,7.433,8.5,9.267,7.367,7.033,7.217,7.6,6.583,1.85534591194968,1.75202156334231,1.64420485175202,1.99910152740341,1.98113207547169,1.95417789757412,1.86882300089847,1.88230008984725,2.47529200359389,1.96316262353998,1.98562443845462,1.8733153638814,1.94981349610037,1.75651392632524,2.02605570530098,2.12938005390835,2.00359389038634,2.2911051212938,2.49775381850853,1.98562443845462,1.89577717879604,1.94519317160826,2.04851752021563,1.77448337825696
Anfa,20040,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,1.54,4.083,3.1,4.167,4.667,4.7,4.717,4.733,4.65,4.367,4.017,4.333,3.983,4.967,4.483,5.183,4.05,4.433,4.933,4.717,4.7,5.367,4.95,4.3,4.433,2.65151515151515,2.01298701298701,2.7056277056277,2.46913580246913,3.05194805194805,3.06277056277056,3.07359307359307,3.01948051948051,2.83549783549783,2.12522045855379,2.81385281385281,2.58658008658008,2.62786596119929,2.91125541125541,2.74250440917107,2.62987012987012,2.87878787878787,3.2034632034632,3.06277056277056,3.05194805194805,3.48484848484848,2.24286361576801,2.79220779220779,2.87878787878787
Anfa,20040,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,7007.0,10.133,8.817,9.017,8.333,8.3,8.25,8.317,8.05,9.783,9.55,9.267,10.317,11.2,9.95,10.817,10.583,11.167,11.917,11.767,12.633,12.233,10.95,11.2,10.067,1.4461728747443,1.25826554397982,1.28680842966557,1.18928690357261,1.18452975595832,1.17739403453689,1.18690832976547,1.14885114885114,1.39622282479425,1.36292279149422,1.32248703677275,1.4723371866229,1.74210608181676,1.4200085628657,1.54369440083725,1.51039436753722,1.5936444507873,1.70068027210884,1.63199260286638,1.80295894581608,1.7458731744446,1.56272299129441,1.59840159840159,1.43665857951572
Anfa,20040,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,4.28,7.067,7.317,6.75,8.233,8.417,7.3,8.55,7.417,7.55,7.283,7.867,8.15,8.917,8.05,7.983,7.917,9.7,9.467,11.833,11.5,8.883,8.433,7.5,6.9,1.65109034267912,1.70950155763239,1.57710280373831,1.92367601246105,1.96651090342679,1.70560747663551,1.99766355140186,1.7328660436137,1.76401869158878,1.70171339563862,1.83800623052959,1.90420560747663,2.08333333333333,1.88084112149532,1.86526479750778,1.84968847352024,2.26635514018691,2.15739896687936,2.7856246076585,2.6844070961718,2.07554517133956,1.97040498442367,1.75233644859813,1.61214953271028
Anfa,20040,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,2204.0,2.95,2.667,2.9,2.967,3.0,3.033,3.033,2.833,3.067,2.9,2.85,3.05,4.45,3.083,3.55,3.8,3.433,3.583,3.783,3.333,2.95,3.117,3.167,3.0,1.33847549909255,1.20992135511191,1.31578947368421,1.346037507562,1.3611615245009,1.3762855414398,1.3762855414398,1.28554143980641,1.3914095583787,1.31578947368421,1.29310344827586,1.38384754990925,2.01905626134301,1.39897156684815,1.61070780399274,1.72413793103448,1.55777374470659,1.62583182093163,1.71657592256503,1.51240169388989,1.33847549909255,1.41409558378705,1.4367816091954,1.3611615245009
Anfa,20040,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,10,"33.58362798256997,-7.641205434655191",33.58362798256997,-7.641205434655191,3525.0,7.25,6.45,7.45,7.417,7.683,7.683,7.7,7.6,7.85,7.267,8.217,7.767,7.883,8.483,8.4,7.833,7.767,9.117,8.55,8.083,7.367,9.05,7.433,7.8,2.05673758865248,1.77980132450331,2.01569264069264,1.83308617564672,2.07882395382395,2.07882395382395,2.08333333333333,2.05627705627705,2.16611479028697,1.79601252265612,2.22312409812409,2.10137085137085,1.94842642939528,2.29527417027417,2.10052513128282,2.22222222222222,2.14311994113318,2.51563649742457,2.31331168831168,2.29314420803782,2.08983451536643,2.49724061810154,2.10874704491725,1.78940123881624
Anfa,20040,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,11,"33.573187972309874,-7.706392033086802",33.573187972309874,-7.706392033086802,5202.0,7.067,6.967,6.967,6.2,6.2,6.133,6.183,6.083,6.267,6.35,6.05,6.867,7.583,7.567,7.8,7.217,8.95,7.583,8.667,9.717,8.183,7.25,7.183,6.7,1.37296807201606,1.33922850185825,1.33922850185825,1.1918492887351,1.1918492887351,1.17903370498526,1.18864539279764,1.16942201717288,1.20466487248494,1.22068435217224,1.16301422529796,1.32000512623349,1.45777265154427,1.45456875560681,1.49942329873125,1.38728694092015,1.72049211841599,1.45777265154427,1.66602588747917,1.86787133153915,1.57311290529283,1.39369473279507,1.33049330122862,1.2879661668589
Anfa,20040,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,12,"33.569003204332105,-7.6854706149926235",33.569003204332105,-7.685470614992623,3311.0,5.833,6.0,5.733,6.483,6.45,6.3,6.467,5.7,6.033,5.783,6.15,6.2,7.4,6.183,6.333,6.033,7.717,7.55,7.95,8.567,7.133,6.517,6.033,5.283,1.87265917602996,1.92616372391653,1.84055644729802,1.95811939997986,1.94805194805194,1.90274841437632,1.9530856740159,1.72153427967381,1.53169163070153,1.7467029094936,1.85744488070069,1.87254605859257,1.87864940340187,1.86751233262861,1.91281586630423,1.82220879895298,1.95904205805195,2.28027786167321,2.50709555345316,2.17483286790217,2.15443471257424,1.96818685190778,1.53169163070153,1.34128797495134
Anfa,20040,14,"33.5863596041043,-7.672839658473646",33.5863596041043,-7.672839658473646,13,"33.59001039834734,-7.6536420544121615",33.59001039834734,-7.6536420544121615,2167.0,3.183,3.183,3.433,2.933,2.933,2.933,2.933,2.917,3.45,3.083,3.583,3.617,3.1,3.767,3.433,3.483,3.117,4.15,3.5,3.333,3.217,3.433,3.283,3.15,1.46900476849715,1.51949085123309,1.58437163513305,1.35363790186125,1.35363790186125,1.35363790186125,1.35363790186125,1.34594677741885,1.64677804295942,1.42285802184279,1.65359175511459,1.66897400399938,1.43054914628518,1.73819412398092,1.58437163513305,1.66268894192521,1.48766905330151,1.98090692124105,1.61513613290263,1.59108989657915,1.53540175019888,1.63882259347653,1.51515151515151,1.5035799522673
Assoukhour Assawda,20320,15,"33.60744498126024,-7.594817038083934",33.60744498126024,-7.594817038083934,16,"33.59975258522957,-7.598277515736249",33.59975258522957,-7.598277515736249,2.01,4.85,4.85,4.85,6.167,6.167,6.167,6.167,6.167,6.167,6.133,6.15,6.167,6.167,6.167,6.017,6.167,6.167,7.1,6.167,6.15,6.15,6.15,6.15,6.167,2.41293532338308,2.41293532338308,2.41293532338308,3.06799336650083,3.06799336650083,3.06799336650083,3.06799336650083,3.06799336650083,3.06799336650083,3.05140961857379,3.05970149253731,3.06799336650083,3.06799336650083,3.06799336650083,2.99336650082918,3.06799336650083,3.06799336650083,3.53233830845771,3.06799336650083,3.05970149253731,3.05970149253731,3.05970149253731,3.05970149253731,3.06799336650083
